source,source_id,flagged_fragrance,flagged_parabens,flagged_sulfates,flagged_phthalates,flagged_alcohol,flagged_silicones
sephora,P454758,False,False,False,False,False,False
sephora,P415643,False,False,False,False,False,False
sephora,P427605,False,False,False,False,True,False
sephora,P473858,False,False,False,False,False,False
sephora,P469476,True,False,False,False,False,False
sephora,P454745,False,False,False,False,False,False
sephora,P504339,True,False,False,False,False,True
sephora,P504871,False,False,False,False,True,True
sephora,P408663,False,False,False,False,False,False
sephora,P483686,False,False,False,False,False,False
sephora,P502508,False,False,False,False,False,False
sephora,P502324,False,False,False,False,False,False
sephora,P433402,True,False,False,False,False,True
sephora,P43818047,False,False,False,True,False,True
sephora,P450887,False,False,False,False,False,True
sephora,P441880,False,False,False,False,False,True
sephora,P402036,False,False,False,False,False,False
sephora,P440102,False,False,False,False,False,False
sephora,P450511,False,False,False,False,False,True
sephora,P471243,False,False,False,False,False,True
sephora,P500309,False,False,False,False,False,True
sephora,P432059,False,False,False,False,False,True
sephora,P465324,False,False,False,False,False,True
sephora,P479843,False,False,False,False,False,True
sephora,P463061,False,False,False,False,False,True
sephora,P444605,False,False,False,False,False,True
sephora,P54654321,False,False,False,False,False,True
sephora,P489310288,False,False,False,False,False,True
sephora,P467625,False,False,False,False,False,True
sephora,P463062,False,False,False,False,False,True
sephora,P471244,False,False,False,False,False,False
sephora,P477474,False,False,False,False,False,True
sephora,P404829,False,False,False,False,False,False
sephora,P501327,False,False,False,False,False,True
sephora,P472816,False,False,False,False,False,True
sephora,P98466189,False,False,False,True,False,False
sephora,P472815,False,False,False,False,False,True
sephora,P482003,False,False,False,False,False,False
sephora,P444142,False,False,False,False,False,True
sephora,P469477,False,False,False,False,False,False
sephora,P459256,False,False,False,False,False,False
sephora,P444607,True,False,False,False,True,False
sephora,P477988,False,False,False,False,False,True
sephora,P477989,False,False,False,False,False,True
sephora,P502306,False,False,False,False,False,False
sephora,P420239,False,False,False,False,False,False
sephora,P465326,False,False,False,False,False,False
sephora,P504610,False,False,False,False,False,True
sephora,P474836,False,False,True,False,False,False
sephora,P502092,False,False,False,False,False,True
sephora,P504885,False,False,False,False,False,True
sephora,P500730,False,False,False,False,False,False
sephora,P9214873437,True,False,False,False,False,False
sephora,P477168,False,False,False,False,False,False
sephora,P476690,True,False,False,False,False,False
sephora,P500854,True,False,False,False,False,False
sephora,P500769,False,False,False,False,False,False
sephora,P504900,False,False,False,False,False,False
sephora,P461217,False,False,False,False,False,False
sephora,P461220,False,False,True,False,False,True
sephora,P478279,False,False,False,False,False,True
sephora,P473171,False,False,False,False,False,True
sephora,P461219,True,False,False,False,False,False
sephora,P502623,False,False,True,False,False,True
sephora,P502611,True,False,True,False,False,True
sephora,P463452,True,False,False,False,False,False
sephora,P484045,True,False,False,False,False,False
sephora,P471035,False,False,True,False,False,True
sephora,P481711,False,False,False,False,False,True
sephora,P477991,False,False,False,False,False,True
sephora,P461218,True,False,False,False,False,False
sephora,P505240,False,False,False,False,False,False
sephora,P482679,False,False,False,False,False,True
sephora,P504574,True,False,False,False,True,False
sephora,P455418,False,False,False,False,False,False
sephora,P431750,False,False,False,False,False,False
sephora,P411848,False,False,False,False,False,False
sephora,P429548,False,False,False,False,False,True
sephora,P472978,False,False,False,False,False,False
sephora,P444439,False,False,False,False,False,False
sephora,P464772,False,False,False,False,False,False
sephora,P441873,False,False,True,False,False,False
sephora,P461456,False,False,False,False,False,False
sephora,P448845,False,False,False,False,False,False
sephora,P444438,False,False,False,False,False,False
sephora,P436270,False,False,False,False,False,False
sephora,P411850,False,False,False,False,False,False
sephora,P458753,False,False,False,False,False,False
sephora,P417170,False,False,False,False,False,False
sephora,P475110,False,False,False,False,False,False
sephora,P467765,False,False,False,False,False,False
sephora,P444919,False,False,False,False,False,False
sephora,P480308,False,False,False,False,False,False
sephora,P441874,False,False,False,False,False,False
sephora,P407640,False,False,False,False,False,False
sephora,P448847,False,False,False,False,False,False
sephora,P471245,False,False,False,False,False,False
sephora,P448846,False,False,False,False,False,True
sephora,P458754,False,False,False,False,False,True
sephora,P439202,False,False,False,False,False,False
sephora,P422517,False,False,False,False,False,True
sephora,P428120,False,False,False,False,False,False
sephora,P441815,True,False,False,False,False,False
sephora,P429434,False,False,False,False,False,False
sephora,P455637,True,False,False,False,False,False
sephora,P428119,False,False,False,False,False,False
sephora,P449099,False,False,False,False,False,False
sephora,P431104,False,False,False,False,False,True
sephora,P440660,False,False,False,False,False,False
sephora,P432231,False,False,False,False,False,True
sephora,P437987,False,False,False,False,False,False
sephora,P411884,False,False,True,False,False,True
sephora,P482010,True,False,False,False,False,True
sephora,P425876,False,False,True,False,False,True
sephora,P411889,False,False,False,False,False,False
sephora,P411886,False,False,False,False,False,False
sephora,P461600,False,False,False,False,False,True
sephora,P411396,False,False,False,False,True,True
sephora,P411392,False,False,False,False,False,False
sephora,P443586,False,False,False,False,False,True
sephora,P448147,False,False,True,False,False,False
sephora,P411397,False,False,False,False,False,False
sephora,P479964,False,False,False,False,False,False
sephora,P466663,True,False,False,False,False,False
sephora,P456940,True,False,False,False,True,False
sephora,P450994,False,False,False,False,False,True
sephora,P456942,False,False,False,False,False,True
sephora,P461457,False,False,True,False,True,False
sephora,P504805,False,False,True,False,False,False
sephora,P500466,True,False,True,False,True,True
sephora,P463462,True,False,True,False,False,False
sephora,P407445,False,False,False,False,False,True
sephora,P434559,False,False,False,False,False,True
sephora,P223416,False,False,False,False,False,False
sephora,P436742,False,False,False,False,False,True
sephora,P434021,False,False,False,False,False,False
sephora,P434015,False,False,False,False,True,True
sephora,P434022,False,False,False,False,False,True
sephora,P448510,False,False,False,False,False,False
sephora,P454984,False,False,False,False,False,False
sephora,P443567,False,False,False,False,False,True
sephora,P475118,False,False,False,False,False,True
sephora,P447156,False,False,False,False,False,True
sephora,P463464,False,False,False,False,False,True
sephora,P481715,False,False,False,False,False,False
sephora,P451644,False,False,False,False,False,False
sephora,P472817,False,False,False,False,False,True
sephora,P480311,False,False,False,False,False,False
sephora,P480310,False,False,False,False,False,False
sephora,P436148,False,False,False,False,False,True
sephora,P439943,True,False,False,False,False,True
sephora,P436152,True,False,False,False,False,True
sephora,P443514,False,False,False,True,False,False
sephora,P471556,True,False,True,False,False,True
sephora,P481098,True,False,False,False,False,True
sephora,P449090,False,False,True,False,False,False
sephora,P436155,False,False,False,False,False,True
sephora,P468163,True,False,False,False,False,False
sephora,P436156,False,False,False,False,False,True
sephora,P504365,True,False,False,False,False,True
sephora,P482684,False,False,False,False,False,True
sephora,P436154,False,False,True,False,False,True
sephora,P463306,False,False,False,False,False,True
sephora,P476697,False,False,False,False,True,False
sephora,P436151,False,False,True,False,False,True
sephora,P468164,True,False,False,False,False,False
sephora,P501443,False,False,True,False,False,False
sephora,P462371,True,False,False,False,False,True
sephora,P431509,False,False,False,False,False,True
sephora,P456151,False,False,False,False,False,False
sephora,P468685,False,False,False,False,False,False
sephora,P481396,False,False,False,False,False,False
sephora,P451920,False,False,False,False,False,False
sephora,P441884,False,False,False,False,False,False
sephora,P471049,False,False,False,False,False,False
sephora,P443764,False,False,False,False,False,False
sephora,P447744,False,False,False,False,False,False
sephora,P471048,False,False,False,False,False,False
sephora,P503996,False,False,False,False,False,False
sephora,P474961,False,False,False,False,False,False
sephora,P441886,False,False,False,False,False,False
sephora,P503896,False,False,False,False,False,False
sephora,P457455,False,False,False,False,False,False
sephora,P471047,False,False,False,False,False,False
sephora,P462872,False,False,False,False,False,False
sephora,P501578,False,False,False,False,False,False
sephora,P501568,False,False,False,False,False,False
sephora,P501589,False,False,False,False,False,False
sephora,P504604,False,False,False,False,False,False
sephora,P245205,False,True,False,False,False,True
